datetime,openPrice,closePrice,highPrice,lowPrice
201803130035,108063,108533,108533,108058
201803130036,108533,108602,108649,108513
201803130037,108602,109004,109004,108600
201803130038,109004,109332,109467,109004
201803130039,109332,109269,109368,109128
201803130040,109229,109436,109436,109219
201803130041,109434,109544,109624,109427
201803130042,109545,109270,109554,109270
201803130043,109284,109138,109321,109086
201803130044,109138,109373,109426,109138
201803130045,109373,109216,109373,109194
201803130046,109216,109138,109226,109028
201803130047,109138,109010,109165,109009
201803130048,109010,109159,109169,109004
201803130049,109159,109278,109316,109159
201803130050,109278,109247,109310,109232
201803130051,109247,109347,109347,109205
201803130052,109347,109157,109362,109157
201803130053,109157,109298,109335,109157
201803130054,109298,109331,109448,109298
201803130055,109331,109352,109355,109318
201803130056,109317,109206,109317,109187
201803130057,109196,109277,109277,109096
201803130058,109294,109260,109320,109231
201803130059,109285,109209,109285,109194
201803130100,109210,109121,109210,109076
201803130101,109121,109207,109207,109118
201803130102,109207,109301,109325,109175
201803130103,109301,109297,109325,109268
201803130104,109297,109135,109298,109088
201803130105,109135,109129,109150,109068
201803130106,109129,109010,109177,109010
201803130107,109010,109057,109081,108941
201803130108,109057,109109,109159,109056
201803130109,109109,109086,109205,109081
201803130110,109086,108763,109097,108747
201803130111,108763,108755,108813,108623
201803130112,108755,108850,109028,108755
201803130113,108850,108708,108951,108697
201803130114,108708,108793,108843,108703
201803130115,108793,108654,108812,108644
201803130116,108654,108921,108921,108654
201803130117,108934,108847,108934,108831
201803130118,108848,108876,108882,108843
201803130119,108876,108893,109021,108876
201803130120,108893,108958,108978,108848
201803130121,108958,109214,109214,108955
201803130122,109214,109082,109214,109082
201803130123,109082,108869,109097,108793
201803130124,108869,108860,108869,108783
201803130125,108860,108889,108930,108832
201803130126,108889,108766,108892,108755
201803130127,108766,108899,108921,108766
201803130128,108899,108939,108939,108873
201803130129,108939,108959,108959,108891
201803130130,108959,108981,109009,108959
201803130131,108981,109004,109053,108956
201803130132,109004,109102,109108,108945
201803130133,109081,109080,109094,109043
201803130134,109093,109172,109172,109075
201803130135,109182,109117,109183,109049
201803130136,109117,109201,109227,109065
201803130137,109201,109370,109397,109160
201803130138,109370,109399,109439,109325
201803130139,109399,109316,109399,109282
201803130140,109316,109262,109375,109234
201803130141,109262,109059,109302,108944
201803130142,109059,108862,109059,108691
201803130143,108862,108694,108935,108694
201803130144,108694,108297,108711,108240
201803130145,108297,108571,108642,108226
201803130146,108571,108483,108636,108414
201803130147,108483,108187,108483,108187
201803130148,108187,108389,108389,108066
201803130149,108389,108311,108442,108215
201803130150,108311,108422,108461,108311
201803130151,108422,108357,108422,108241
201803130152,108357,108514,108527,108357
201803130153,108513,108573,108628,108480
201803130154,108570,108325,108580,108325
201803130155,108325,108441,108441,108302
201803130156,108441,108319,108465,108286
201803130157,108319,107942,108325,107744
201803130158,107942,107846,107942,107788
201803130159,107846,107915,107922,107739
201803130200,107915,107712,107934,107695
201803130201,107712,107676,107712,107503
201803130202,107676,107869,107885,107676
201803130203,107869,108003,108127,107869
201803130204,108003,108093,108093,107975
201803130205,108093,108159,108190,108093
201803130206,108159,108134,108234,108134
